Text,CaptionType,DocumentId,PageNumber,Popularity,Score
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,155,8.333333333,2.33537491578478
Table VII-2-1.6 Ratings for Group 1.6 Materials A387 Gr. 2 Cl. 1  A387 Gr. 2 Cl. 2  A691 Gr. 1∕2Cr A — Standard Class,TableCap,BGWRBGAAAAAAAAAA,155,8.333333333,2.33537491578478
Table VII-2-2.4 Ratings for Group 2.4 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,185,8.333333333,2.33537491578478
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,185,8.333333333,2.33537491578478
Table VII-2-2.1 Ratings for Group 2.1 Materials,TableCap,BGWRBGAAAAAAAAAA,179,8.333333333,2.33537491578478
Table VII-2-2.9 Ratings for Group 2.9 Materials,TableCap,BGWRBGAAAAAAAAAA,193,8.333333333,2.33537491578478
Table VII-2-2.6 Ratings for Group 2.6 Materials,TableCap,BGWRBGAAAAAAAAAA,188,8.333333333,2.33537491578478
MANDATORY APPENDIX II MAGNETIC PARTICLE EXAMINATION: PROCEDURE AND ACCEPTANCE STANDARDS,Title,BGWRBGAAAAAAAAAA,140,8.333333333,2.33537491578478
II-2.2 Forgings and Rolled or Wrought Material,Heading,BGWRBGAAAAAAAAAA,140,8.333333333,2.33537491578478
II-2.1 Castings,Heading,BGWRBGAAAAAAAAAA,140,8.333333333,2.33537491578478
II-1 PROCEDURE,Heading,BGWRBGAAAAAAAAAA,140,8.333333333,2.33537491578478
II-2 ACCEPTANCE STANDARDS1,Heading,BGWRBGAAAAAAAAAA,140,8.333333333,2.33537491578478
Table 2-1.2 Ratings for Group 1.2 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,48,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,92,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,92,0,0.693147180559945
Table 2-2.8 Ratings for Group 2.8 Materials,TableCap,BGWRBGAAAAAAAAAA,92,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,91,0,0.693147180559945
Table 2-2.7 Ratings for Group 2.7 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,91,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,90,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,90,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,90,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,55,0,0.693147180559945
Table 2-2.9 Ratings for Group 2.9 Materials,TableCap,BGWRBGAAAAAAAAAA,93,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,67,0,0.693147180559945
Table 2-2.7 Ratings for Group 2.7 Materials A182 Gr. F310,TableCap,BGWRBGAAAAAAAAAA,90,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,89,0,0.693147180559945
Table 2-1.7 Ratings for Group 1.7 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,56,0,0.693147180559945
Table 2-1.8 Ratings for Group 1.8 Materials,TableCap,BGWRBGAAAAAAAAAA,57,0,0.693147180559945
Table 2-2.6 Ratings for Group 2.6 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,89,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,88,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,88,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,55,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,93,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,95,0,0.693147180559945
Table 2-1.7 Ratings for Group 1.7 Materials,TableCap,BGWRBGAAAAAAAAAA,55,0,0.693147180559945
"NOTE: (1) Upon prolonged exposure to temperatures above 470°C, the carbide phase of steel of carbon-molybdenum steel may be converted to graphite. Permissible, but not recommended for prolonged usage above 470°C. ASME B16.34-2017",TableCap,BGWRBGAAAAAAAAAA,53,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,53,0,0.693147180559945
Table 2-1.14 Ratings for Group 1.14 Materials,TableCap,BGWRBGAAAAAAAAAA,69,0,0.693147180559945
Figure 12 Globe Body (Flanged Bonnet),FigureCap,BGWRBGAAAAAAAAAA,37,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,69,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,67,0,0.693147180559945
Table 2-1.13 Ratings for Group 1.13 Materials,TableCap,BGWRBGAAAAAAAAAA,67,0,0.693147180559945
A — Standard Class,TableCap,BGWRBGAAAAAAAAAA,99,0,0.693147180559945
A351 Gr. CK20 (1),TableCap,BGWRBGAAAAAAAAAA,99,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,93,0,0.693147180559945
Table 2-2.12 Ratings for Group 2.12 Materials,TableCap,BGWRBGAAAAAAAAAA,99,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,97,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,97,0,0.693147180559945
A — Standard Class,TableCap,BGWRBGAAAAAAAAAA,97,0,0.693147180559945
A351 Gr. CF8C (1),TableCap,BGWRBGAAAAAAAAAA,97,0,0.693147180559945
Table 2-2.11 Ratings for Group 2.11 Materials,TableCap,BGWRBGAAAAAAAAAA,97,0,0.693147180559945
Table 2-2.10 Ratings for Group 2.10 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,96,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,95,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,88,0,0.693147180559945
Table 2-2.10 Ratings for Group 2.10 Materials,TableCap,BGWRBGAAAAAAAAAA,95,0,0.693147180559945
Table 2-2.11 Ratings for Group 2.11 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,98,0,0.693147180559945
Table 2-2.6 Ratings for Group 2.6 Materials,TableCap,BGWRBGAAAAAAAAAA,88,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,53,0,0.693147180559945
Table 2-1.11 Ratings for Group 1.11 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,64,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,77,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,77,0,0.693147180559945
Table 2-1.18 Ratings for Group 1.18 Materials,TableCap,BGWRBGAAAAAAAAAA,77,0,0.693147180559945
Table 2-1.17 Ratings for Group 1.17 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,76,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,75,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,75,0,0.693147180559945
Table 2-1.17 Ratings for Group 1.17 Materials,TableCap,BGWRBGAAAAAAAAAA,75,0,0.693147180559945
Table 2-1.16 Ratings for Group 1.16 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,74,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,69,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,59,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,69,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,71,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,71,0,0.693147180559945
Table 2-1.9 Ratings for Group 1.9 Materials,TableCap,BGWRBGAAAAAAAAAA,59,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,71,0,0.693147180559945
Table 2-1.1 Ratings for Group 1.1 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,46,0,0.693147180559945
Table 2-1.15 Ratings for Group 1.15 Materials,TableCap,BGWRBGAAAAAAAAAA,71,0,0.693147180559945
Table 2-1.14 Ratings for Group 1.14 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,70,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,59,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,77,0,0.693147180559945
Table 2-2.5 Ratings for Group 2.5 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,87,0,0.693147180559945
Table 2-1.18 Ratings for Group 1.18 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,78,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,79,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,59,0,0.693147180559945
Table 2-2.4 Ratings for Group 2.4 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,85,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,84,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,84,0,0.693147180559945
Table 2-1.5 Ratings for Group 1.5 Materials,TableCap,BGWRBGAAAAAAAAAA,53,0,0.693147180559945
Table 2-1.10 Ratings for Group 1.10 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,62,0,0.693147180559945
Table 2-1.4 Ratings for Group 1.4 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,52,0,0.693147180559945
Table 2-2.4 Ratings for Group 2.4 Materials,TableCap,BGWRBGAAAAAAAAAA,84,0,0.693147180559945
Table 2-1.13 Ratings for Group 1.13 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,68,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,51,0,0.693147180559945
Table 2-1.9 Ratings for Group 1.9 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,60,0,0.693147180559945
Table 2-2.2 Ratings for Group 2.2 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,82,0,0.693147180559945
Table 2-2.1 Ratings for Group 2.1 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,80,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,51,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,57,0,0.693147180559945
Table 2-1.4 Ratings for Group 1.4 Materials,TableCap,BGWRBGAAAAAAAAAA,51,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,57,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,57,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,79,0,0.693147180559945
Table 2-2.1 Ratings for Group 2.1 Materials,TableCap,BGWRBGAAAAAAAAAA,79,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,67,0,0.693147180559945
Table VII-2-3.12 Ratings for Group 3.12 Materials,Title,BGWRBGAAAAAAAAAA,216,0,0.693147180559945
Figure 6 Butt Welding for Auxiliary Connections,FigureCap,BGWRBGAAAAAAAAAA,34,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,122,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,122,0,0.693147180559945
Table 2-3.16 Ratings for Group 3.16 Materials,TableCap,BGWRBGAAAAAAAAAA,122,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,121,0,0.693147180559945
Table 2-3.15 Ratings for Group 3.15 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,121,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,119,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,119,0,0.693147180559945
Table 2-3.14 Ratings for Group 3.14 Materials,TableCap,BGWRBGAAAAAAAAAA,119,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,118,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,118,0,0.693147180559945
Table 2-3.13 Ratings for Group 3.13 Materials,TableCap,BGWRBGAAAAAAAAAA,118,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,117,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,117,0,0.693147180559945
Table 2-3.12 Ratings for Group 3.12 Materials A351 Gr. CN3MN (1),TableCap,BGWRBGAAAAAAAAAA,117,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,116,0,0.693147180559945
Table 2-3.16 Ratings for Group 3.16 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,123,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,123,0,0.693147180559945
Table 2-3.17 Ratings for Group 3.17 Materials,TableCap,BGWRBGAAAAAAAAAA,124,0,0.693147180559945
A351 Gr. CN7M (1),TableCap,BGWRBGAAAAAAAAAA,124,0,0.693147180559945
"Inside Diameter, d, mm [Note (1)] Minimum Wall Thickness, tm, mm",TableCap,BGWRBGAAAAAAAAAA,132,0,0.693147180559945
"Table 3A Valve Body Minimum Wall Thickness, tm, mm (Cont'd)",TableCap,BGWRBGAAAAAAAAAA,132,0,0.693147180559945
"Inside Diameter, d, mm [Note (1)] Minimum Wall Thickness, tm, mm",TableCap,BGWRBGAAAAAAAAAA,130,0,0.693147180559945
"Table 3A Valve Body Minimum Wall Thickness, tm, mm (Cont'd)",TableCap,BGWRBGAAAAAAAAAA,130,0,0.693147180559945
INTENTIONALLY LEFT BLANK,Title,BGWRBGAAAAAAAAAA,13,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,127,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,127,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,116,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,127,0,0.693147180559945
Table 2-3.18 Ratings for Group 3.18 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,126,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,125,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,125,0,0.693147180559945
Table 2-3.18 Ratings for Group 3.18 Materials,TableCap,BGWRBGAAAAAAAAAA,125,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,124,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,124,0,0.693147180559945
A — Standard Class,TableCap,BGWRBGAAAAAAAAAA,124,0,0.693147180559945
Table 2-3.19 Ratings for Group 3.19 Materials,TableCap,BGWRBGAAAAAAAAAA,127,0,0.693147180559945
Table 2-3.11 Ratings for Group 3.11 Materials,TableCap,BGWRBGAAAAAAAAAA,116,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,115,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,115,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,106,0,0.693147180559945
Table 2-3.5 Ratings for Group 3.5 Materials,TableCap,BGWRBGAAAAAAAAAA,106,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,105,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,105,0,0.693147180559945
Table 2-3.4 Ratings for Group 3.4 Materials,TableCap,BGWRBGAAAAAAAAAA,105,0,0.693147180559945
Table 2-3.3 Ratings for Group 3.3 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,104,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,103,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,106,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,103,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,102,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,102,0,0.693147180559945
Table 2-3.2 Ratings for Group 3.2 Materials,TableCap,BGWRBGAAAAAAAAAA,102,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,101,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,101,0,0.693147180559945
Table 2-3.1 Ratings for Group 3.1 Materials,TableCap,BGWRBGAAAAAAAAAA,101,0,0.693147180559945
Table 2-2.12 Ratings for Group 2.12 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,100,0,0.693147180559945
Table 2-3.3 Ratings for Group 3.3 Materials,TableCap,BGWRBGAAAAAAAAAA,103,0,0.693147180559945
Table I-1 Acceptance Criteria for Thickness per Para. I-2(a),Title,BGWRBGAAAAAAAAAA,139,0,0.693147180559945
Table 2-3.5 Ratings for Group 3.5 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,107,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,108,0,0.693147180559945
Table 2-3.10 Ratings for Group 3.10 Materials,TableCap,BGWRBGAAAAAAAAAA,115,0,0.693147180559945
Table 2-3.9 Ratings for Group 3.9 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,114,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,113,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,113,0,0.693147180559945
Table 2-3.9 Ratings for Group 3.9 Materials,TableCap,BGWRBGAAAAAAAAAA,113,0,0.693147180559945
Table 2-3.8 Ratings for Group 3.8 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,112,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,111,0,0.693147180559945
Table 2-3.6 Ratings for Group 3.6 Materials,TableCap,BGWRBGAAAAAAAAAA,108,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,111,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,110,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,110,0,0.693147180559945
Table 2-3.7 Ratings for Group 3.7 Materials,TableCap,BGWRBGAAAAAAAAAA,110,0,0.693147180559945
CORRESPONDENCE WITH THE B16 COMMITTEE,Title,BGWRBGAAAAAAAAAA,11,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,109,0,0.693147180559945
Table 2-3.6 Ratings for Group 3.6 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,109,0,0.693147180559945
"Working Pressures by Class, bar",Title,BGWRBGAAAAAAAAAA,108,0,0.693147180559945
Table 2-3.8 Ratings for Group 3.8 Materials,TableCap,BGWRBGAAAAAAAAAA,111,0,0.693147180559945
Figure 11 Gate Body (Flanged Bonnet),Title,BGWRBGAAAAAAAAAA,37,0,0.693147180559945
Table I-2 Acceptance Criteria for Thickness per Para. I-2(b),TableCap,BGWRBGAAAAAAAAAA,139,0,0.693147180559945
Table VII-2-1.3 Ratings for Group 1.3 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,152,0,0.693147180559945
"Temperature, °C",Title,BGWRBGAAAAAAAAAA,99,0,0.693147180559945
Table VII-2-3.11 Ratings for Group 3.11 Materials,TableCap,BGWRBGAAAAAAAAAA,215,0,0.693147180559945
Table VII-2-3.9 Ratings for Group 3.9 Materials,TableCap,BGWRBGAAAAAAAAAA,213,0,0.693147180559945
Table VII-2-3.8 Ratings for Group 3.8 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,212,0,0.693147180559945
Table VII-2-3.8 Ratings for Group 3.8 Materials,TableCap,BGWRBGAAAAAAAAAA,211,0,0.693147180559945
Table VII-2-3.7 Ratings for Group 3.7 Materials,TableCap,BGWRBGAAAAAAAAAA,210,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,209,0,0.693147180559945
Table VII-2-3.6 Ratings for Group 3.6 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,209,0,0.693147180559945
"Temperature,",Title,BGWRBGAAAAAAAAAA,208,0,0.693147180559945
Table VII-2-3.6 Ratings for Group 3.6 Materials,TableCap,BGWRBGAAAAAAAAAA,208,0,0.693147180559945
Table VII-2-3.5 Ratings for Group 3.5 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,207,0,0.693147180559945
Table VII-2-3.4 Ratings for Group 3.4 Materials,TableCap,BGWRBGAAAAAAAAAA,205,0,0.693147180559945
Table VII-2-3.3 Ratings for Group 3.3 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,204,0,0.693147180559945
Table VII-2-3.2 Ratings for Group 3.2 Materials,TableCap,BGWRBGAAAAAAAAAA,202,0,0.693147180559945
Table VII-2-3.1 Ratings for Group 3.1 Materials,TableCap,BGWRBGAAAAAAAAAA,201,0,0.693147180559945
Table VII-2-3.13 Ratings for Group 3.13 Materials,TableCap,BGWRBGAAAAAAAAAA,217,0,0.693147180559945
Table VII-2-3.14 Ratings for Group 3.14 Materials,Title,BGWRBGAAAAAAAAAA,218,0,0.693147180559945
Table VII-2-3.15 Ratings for Group 3.15 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,220,0,0.693147180559945
Table VII-2-3.16 Ratings for Group 3.16 Materials B511 Gr. N08330 (1)  B535 Gr. N08330 (1)  B536 Gr. N08330 (1) A — Standard Class,TableCap,BGWRBGAAAAAAAAAA,221,0,0.693147180559945
Figure 5 Socket Welding for Auxiliary Connections,Title,BGWRBGAAAAAAAAAA,34,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,238,0,0.693147180559945
"Table B-3M Ceiling Pressure, bar (Cont'd)",Title,BGWRBGAAAAAAAAAA,238,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,237,0,0.693147180559945
A — Standard Class,TableCap,BGWRBGAAAAAAAAAA,237,0,0.693147180559945
"Table B-3M Ceiling Pressure, bar",Title,BGWRBGAAAAAAAAAA,237,0,0.693147180559945
"Table A-1 Inside Diameter, d",TableCap,BGWRBGAAAAAAAAAA,232,0,0.693147180559945
Table VII-2-2.12 Ratings for Group 2.12 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,200,0,0.693147180559945
NONMANDATORY APPENDIX A RELATIONSHIP BETWEEN NOMINAL PIPE SIZE AND INSIDE DIAMETER,Title,BGWRBGAAAAAAAAAA,231,0,0.693147180559945
Table VII-2-3.18 Ratings for Group 3.18 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,224,0,0.693147180559945
Table VII-2-3.18 Ratings for Group 3.18 Materials,TableCap,BGWRBGAAAAAAAAAA,223,0,0.693147180559945
A — Standard Class,TableCap,BGWRBGAAAAAAAAAA,222,0,0.693147180559945
A351 Gr. CN7M (1),TableCap,BGWRBGAAAAAAAAAA,222,0,0.693147180559945
Table VII-2-3.17 Ratings for Group 3.17 Materials,TableCap,BGWRBGAAAAAAAAAA,222,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,222,0,0.693147180559945
Table VII-2-3.16 Ratings for Group 3.16 Materials (Cont'd),Title,BGWRBGAAAAAAAAAA,222,0,0.693147180559945
Table VII-2-3.19 Ratings for Group 3.19 Materials,TableCap,BGWRBGAAAAAAAAAA,225,0,0.693147180559945
A — Standard Class,TableCap,BGWRBGAAAAAAAAAA,199,0,0.693147180559945
A351 Gr. CK20 (1),TableCap,BGWRBGAAAAAAAAAA,199,0,0.693147180559945
Table VII-2-2.12 Ratings for Group 2.12 Materials,TableCap,BGWRBGAAAAAAAAAA,199,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,171,0,0.693147180559945
Table VII-2-1.15 Ratings for Group 1.15 Materials A182 Gr. F91,TableCap,BGWRBGAAAAAAAAAA,171,0,0.693147180559945
Table VII-2-1.14 Ratings for Group 1.14 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,170,0,0.693147180559945
Table VII-2-1.13 Ratings for Group 1.13 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,168,0,0.693147180559945
Table VII-2-1.13 Ratings for Group 1.13 Materials,TableCap,BGWRBGAAAAAAAAAA,167,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,165,0,0.693147180559945
Table VII-2-1.12 Ratings for Group 1.12 Materials,TableCap,BGWRBGAAAAAAAAAA,165,0,0.693147180559945
Table VII-2-1.15 Ratings for Group 1.15 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,172,0,0.693147180559945
Table VII-2-1.11 Ratings for Group 1.11 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,164,0,0.693147180559945
Table VII-2-1.11 Ratings for Group 1.11 Materials,TableCap,BGWRBGAAAAAAAAAA,163,0,0.693147180559945
Table VII-2-1.9 Ratings for Group 1.9 Materials (Cont'd),TableCap,BGWRBGAAAAAAAAAA,160,0,0.693147180559945
Table VII-2-1.9 Ratings for Group 1.9 Materials,TableCap,BGWRBGAAAAAAAAAA,159,0,0.693147180559945
ASME B16.34-2017,TableCap,BGWRBGAAAAAAAAAA,157,0,0.693147180559945
B — Special Class,TableCap,BGWRBGAAAAAAAAAA,157,0,0.693147180559945
Table VII-2-1.8 Ratings for Group 1.8 Materials,TableCap,BGWRBGAAAAAAAAAA,157,0,0.693147180559945
Table VII-2-1.5 Ratings for Group 1.5 Materials,TableCap,BGWRBGAAAAAAAAAA,154,0,0.693147180559945
ASME B16.34-2017,TableCap,BGWRBGAAAAAAAAAA,163,0,0.693147180559945
Table I-3 Acceptance Criteria for Thickness per Para. I-2(c),TableCap,BGWRBGAAAAAAAAAA,139,0,0.693147180559945
